sumOpt	1
#HGCROC board	HGCROC Ch	layer	assembly	board channel	row	column modNr modX modY
4	3	6	F101	1	0	3	1	10	-10	5
4	7	6	F101	2	0	2	1	10	-10	5
4	41	6	F101	3	0	1	1	10	-10	5
4	54	6	F101	4	0	0	1	10	-10	5
4	68	6	F101	5	1	0	1	10	-10	5
4	43	6	F101	6	1	1	1	10	-10	5
4	37	6	F101	7	1	2	1	10	-10	5
4	24	6	F101	8	1	3	1	10	-10	5
4	48	7	F111	1	0	3	1	10	-10	5
4	6	7	F111	2	0	2	1	10	-10	5
4	21	7	F111	3	0	1	1	10	-10	5
4	40	7	F111	4	0	0	1	10	-10	5
4	38	7	F111	5	1	0	1	10	-10	5
4	2	7	F111	6	1	1	1	10	-10	5
4	52	7	F111	7	1	2	1	10	-10	5
4	67	7	F111	8	1	3	1	10	-10	5
1	56	0	F121	1	1	0	2	-10	0	5
1	11	0	F121	2	1	1	2	-10	0	5
1	16	0	F121	3	1	2	2	-10	0	5
1	18	0	F121	4	1	3	2	-10	0	5
1	22	0	F121	5	0	3	2	-10	0	5
1	13	0	F121	6	0	2	2	-10	0	5
1	5	0	F121	7	0	1	2	-10	0	5
1	32	0	F121	8	0	0	2	-10	0	5
1	63	1	F126	1	1	0	2	-10	0	5
1	27	1	F126	2	1	1	2	-10	0	5
1	23	1	F126	3	1	2	2	-10	0	5
1	14	1	F126	4	1	3	2	-10	0	5
1	19	1	F126	5	0	3	2	-10	0	5
1	25	1	F126	6	0	2	2	-10	0	5
1	29	1	F126	7	0	1	2	-10	0	5
1	46	1	F126	8	0	0	2	-10	0	5
1	61	2	F131	1	1	0	2	-10	0	10
1	60	2	F131	2	1	1	2	-10	0	10
1	59	2	F131	3	1	2	2	-10	0	10
1	20	2	F131	4	1	3	2	-10	0	10
1	12	2	F131	5	0	3	2	-10	0	10
1	58	2	F131	6	0	2	2	-10	0	10
1	10	2	F131	7	0	1	2	-10	0	10
1	1	2	F131	8	0	0	2	-10	0	10
1	15	3	F136	1	1	0	2	-10	0	10
1	30	3	F136	2	1	1	2	-10	0	10
1	65	3	F136	3	1	2	2	-10	0	10
1	34	3	F136	4	1	3	2	-10	0	10
1	69	3	F136	5	0	3	2	-10	0	10
1	64	3	F136	6	0	2	2	-10	0	10
1	57	3	F136	7	0	1	2	-10	0	10
1	33	3	F136	8	0	0	2	-10	0	10
1	55	4	F141	1	1	0	2	-10	0	10
1	28	4	F141	2	1	1	2	-10	0	10
1	39	4	F141	3	1	2	2	-10	0	10
1	70	4	F141	4	1	3	2	-10	0	10
1	42	4	F141	5	0	3	2	-10	0	10
1	47	4	F141	6	0	2	2	-10	0	10
1	9	4	F141	7	0	1	2	-10	0	10
1	31	4	F141	8	0	0	2	-10	0	10
1	50	5	F151	1	1	0	2	-10	0	10
1	45	5	F151	2	1	1	2	-10	0	10
1	4	5	F151	3	1	2	2	-10	0	10
1	66	5	F151	4	1	3	2	-10	0	10
1	0	5	F151	5	0	3	2	-10	0	10
1	49	5	F151	6	0	2	2	-10	0	10
1	36	5	F151	7	0	1	2	-10	0	10
1	51	5	F151	8	0	0	2	-10	0	10
1	3	6	F161	1	1	0	2	-10	0	5
1	7	6	F161	2	1	1	2	-10	0	5
1	41	6	F161	3	1	2	2	-10	0	5
1	54	6	F161	4	1	3	2	-10	0	5
1	68	6	F161	5	0	3	2	-10	0	5
1	43	6	F161	6	0	2	2	-10	0	5
1	37	6	F161	7	0	1	2	-10	0	5
1	24	6	F161	8	0	0	2	-10	0	5
1	48	7	F171	1	1	0	2	-10	0	5
1	6	7	F171	2	1	1	2	-10	0	5
1	21	7	F171	3	1	2	2	-10	0	5
1	40	7	F171	4	1	3	2	-10	0	5
1	38	7	F171	5	0	3	2	-10	0	5
1	2	7	F171	6	0	2	2	-10	0	5
1	52	7	F171	7	0	1	2	-10	0	5
1	67	7	F171	8	0	0	2	-10	0	5
5	56	0	F181	1	0	3	3	10	0	5
5	11	0	F181	2	0	2	3	10	0	5
5	16	0	F181	3	0	1	3	10	0	5
5	18	0	F181	4	0	0	3	10	0	5
5	22	0	F181	5	1	0	3	10	0	5
5	13	0	F181	6	1	1	3	10	0	5
5	5	0	F181	7	1	2	3	10	0	5
5	32	0	F181	8	1	3	3	10	0	5
5	63	1	F186	1	0	3	3	10	0	5
5	27	1	F186	2	0	2	3	10	0	5
5	23	1	F186	3	0	1	3	10	0	5
5	14	1	F186	4	0	0	3	10	0	5
5	19	1	F186	5	1	0	3	10	0	5
5	25	1	F186	6	1	1	3	10	0	5
5	29	1	F186	7	1	2	3	10	0	5
5	46	1	F186	8	1	3	3	10	0	5
5	61	2	F191	1	0	3	3	10	0	10
5	60	2	F191	2	0	2	3	10	0	10
5	59	2	F191	3	0	1	3	10	0	10
5	20	2	F191	4	0	0	3	10	0	10
5	12	2	F191	5	1	0	3	10	0	10
5	58	2	F191	6	1	1	3	10	0	10
