#wavelength (nm)  Photon Efficiency (%)
279.6277145811789, 0.5779153766769866
281.0754912099276, 2.853457172342621
284.69493278179937, 5.020639834881321
287.5904860392968, 6.934984520123839
291.20992761116855, 8.70485036119711
297.0010341261634, 10.43859649122807
302.7921406411582, 12.100103199174406
310.0310237849018, 13.68937048503612
319.44157187176836, 15.386996904024768
330.2998965873836, 17.15686274509804
337.5387797311272, 18.601651186790505
345.5015511892451, 20.263157894736842
356.35987590486036, 21.418988648090814
365.77042399172694, 21.70794633642931
373.73319544984486, 21.852425180598555
382.4198552223371, 22.57481940144479
388.21096173733196, 23.839009287925695
394.72595656670114, 25.428276573787407
404.1365046535677, 27.16202270381837
414.27094105480865, 28.642930856553146
428.74870734229575, 30.304437564499484
443.22647362978284, 31.6047471620227
458.4281282316442, 32.00206398348813
480.14477766287484, 32.038183694530446
497.51809720785934, 31.74922600619195
517.7869700103413, 30.91847265221878
532.9886246122027, 29.545923632610936
546.018614270941, 28.24561403508772
564.1158221302999, 26.54798761609907
585.8324715615305, 24.7781217750258
604.6535677352637, 23.224974200206397
622.7507755946225, 21.455108359133128
639.4002068252327, 19.974200206398347
656.0496380558427, 18.348813209494324
673.4229576008272, 16.940144478844168
688.6246122026887, 15.423116615067078
708.1695966907962, 13.869969040247678
724.8190279214064, 12.461300309597522
746.535677352637, 10.835913312693497
769.7001034126163, 9.210526315789473
791.4167528438469, 7.874097007223942
818.9245087900723, 6.212590299277606
854.3950361944156, 4.731682146542828
884.7983453981385, 3.5397316821465425
901.4477766287487, 2.961816305469556
