sumOpt	0
#HGCROC board	HGCROC Ch	layer	assembly	board channel	row	column modNr modX modY
2	0	1	L1	1	1	0	0	0	5	1
2	1	1	L1	2	1	1	0	0	5	1
2	2	1	L1	3	1	2	0	0	5	1
2	3	1	L1	4	1	3	0	0	5	1
2	4	1	L1	5	0	3	0	0	5	1
2	5	1	L1	6	0	2	0	0	5	1
2	6	1	L1	7	0	1	0	0	5	1
2	7	1	L1	8	0	0	0	0	5	1
2	9	1	L1	1	1	0	1	0	5	1
2	11	1	L1	2	1	1	1	0	5	1
2	10	1	L1	3	1	2	1	0	5	1
2	13	1	L1	4	1	3	1	0	5	1
2	12	1	L1	5	0	3	1	0	5	1
2	15	1	L1	6	0	2	1	0	5	1
2	14	1	L1	7	0	1	1	0	5	1
2	16	1	L1	8	0	0	1	0	5	1
2	19	1	L1	1	1	0	2	0	5	1
2	18	1	L1	2	1	1	2	0	5	1
2	21	1	L1	3	1	2	2	0	5	1
2	20	1	L1	4	1	3	1	2	5	1
2	23	1	L1	5	0	3	2	0	5	1
2	22	1	L1	6	0	2	2	0	5	1
2	25	1	L1	7	0	1	2	0	5	1
2	24	1	L1	8	0	0	2	0	5	1
2	27	1	L1	1	1	0	3	0	5	1
2	28	1	L1	2	1	1	3	0	5	1
2	29	1	L1	0	1	2	3	0	5	1
2	30	1	L1	4	1	3	3	0	5	1
2	31	1	L1	5	0	3	3	0	5	1
2	32	1	L1	6	0	2	3	0	5	1
2	33	1	L1	7	0	1	3	0	5	1
2	34	1	L1	8	0	0	3	0	5	1
2	69	1	L2	1	1	0	4	0	5	1
2	70	1	L2	2	1	1	4	0	5	1
2	67	1	L2	3	1	2	4	0	5	1
2	68	1	L2	4	1	3	4	0	5	1
2	65	1	L2	5	0	3	4	0	5	1
2	66	1	L2	6	0	2	4	0	5	1
2	63	1	L2	7	0	1	4	0	5	1
2	64	1	L2	8	0	0	4	0	5	1
2	61	1	L2	1	1	0	5	0	5	1
2	60	1	L2	2	1	1	5	0	5	1
2	59	1	L2	3	1	2	5	0	5	1
2	58	1	L2	4	1	3	5	0	5	1
2	57	1	L2	5	0	3	5	0	5	1
2	56	1	L2	6	0	2	5	0	5	1
2	55	1	L2	7	0	1	5	0	5	1
2	54	1	L2	8	0	0	5	0	5	1
2	52	1	L2	1	1	0	6	0	5	1
2	51	1	L2	2	1	1	6	0	5	1
2	50	1	L2	3	1	2	6	0	5	1
2	49	1	L2	4	1	3	6	0	5	1
2	48	1	L2	5	0	3	6	0	5	1
2	47	1	L2	6	0	2	6	0	5	1
2	46	1	L2	7	0	1	6	0	5	1
2	45	1	L2	8	0	0	6	0	5	1
2	42	1	L2	1	1	0	7	0	5	1
2	43	1	L2	2	1	1	7	0	5	1
2	40	1	L2	3	1	2	7	0	5	1
2	41	1	L2	4	1	3	7	0	5	1
2	38	1	L2	5	0	3	7	0	5	1
2	39	1	L2	6	0	2	7	0	5	1
2	36	1	L2	7	0	1	7	0	5	1
2	37	1	L2	8	0	0	7	0	5	1
