sumOpt	0
#HGCROC board	HGCROC Ch	layer	assembly	board channel	row	column modNr modX modY
0	0	0	D004	1	1	0	1	0	5	1
0	1	0	D004	2	1	1	1	0	5	1
0	2	0	D004	3	1	2	1	0	5	1
0	3	0	D004	4	1	3	1	0	5	1
0	4	0	D004	5	0	3	1	0	5	1
0	5	0	D004	6	0	2	1	0	5	1
0	6	0	D004	7	0	1	1	0	5	1
0	7	0	D004	8	0	0	1	0	5	1
0	9	1	C020	1	1	0	1	0	5	1
0	11	1	C020	2	1	1	1	0	5	1
0	10	1	C020	3	1	2	1	0	5	1
0	13	1	C020	4	1	3	1	0	5	1
0	12	1	C020	5	0	3	1	0	5	1
0	14	1	C020	7	0	1	1	0	5	1
2	0	8	C027	1	1	0	1	0	5	1
2	1	8	C027	2	1	1	1	0	5	1
2	2	8	C027	3	1	2	1	0	5	1
2	3	8	C027	4	1	3	1	0	5	1
2	4	8	C027	5	0	3	1	0	5	1
2	5	8	C027	6	0	2	1	0	5	1
2	6	8	C027	7	0	1	1	0	5	1
2	7	8	C027	8	0	0	1	0	5	1
2	9	9	C028	1	1	0	1	0	5	1
2	11	9	C028	2	1	1	1	0	5	1
2	10	9	C028	3	1	2	1	0	5	1
2	13	9	C028	4	1	3	1	0	5	1
2	12	9	C028	5	0	3	1	0	5	1
2	14	9	C028	7	0	1	1	0	5	1
