sumOpt	0
#HGCROC board	HGCROC Ch	layer	assembly	board channel	row	column modNr modX modY
0	0	0	D004	1	1	0	1	0	5	1
0	1	0	D004	2	1	1	1	0	5	1
0	2	0	D004	3	1	2	1	0	5	1
0	3	0	D004	4	1	3	1	0	5	1
0	4	0	D004	5	0	3	1	0	5	1
0	5	0	D004	6	0	2	1	0	5	1
0	6	0	D004	7	0	1	1	0	5	1
0	7	0	D004	8	0	0	1	0	5	1
0	9	1	C020	1	1	0	1	0	5	1
0	11	1	C020	2	1	1	1	0	5	1
0	10	1	C020	3	1	2	1	0	5	1
0	13	1	C020	4	1	3	1	0	5	1
0	12	1	C020	5	0	3	1	0	5	1
0	15	1	C020	6	0	2	1	0	5	1
0	14	1	C020	7	0	1	1	0	5	1
0	16	1	C020	8	0	0	1	0	5	1
0	19	2	C021	1	1	0	1	0	5	1
0	18	2	C021	2	1	1	1	0	5	1
0	21	2	C021	3	1	2	1	0	5	1
0	20	2	C021	4	1	3	1	0	5	1
0	23	2	C021	5	0	3	1	0	5	1
0	22	2	C021	6	0	2	1	0	5	1
0	25	2	C021	7	0	1	1	0	5	1
0	24	2	C021	8	0	0	1	0	5	1
0	27	3	C022	1	1	0	1	0	5	1
0	28	3	C022	2	1	1	1	0	5	1
0	29	3	C022	3	1	2	1	0	5	1
0	30	3	C022	4	1	3	1	0	5	1
0	31	3	C022	5	0	3	1	0	5	1
0	32	3	C022	6	0	2	1	0	5	1
0	33	3	C022	7	0	1	1	0	5	1
0	34	3	C022	8	0	0	1	0	5	1
0	69	4	C023	1	1	0	1	0	5	1
0	70	4	C023	2	1	1	1	0	5	1
0	67	4	C023	3	1	2	1	0	5	1
0	68	4	C023	4	1	3	1	0	5	1
0	65	4	C023	5	0	3	1	0	5	1
0	66	4	C023	6	0	2	1	0	5	1
0	63	4	C023	7	0	1	1	0	5	1
0	64	4	C023	8	0	0	1	0	5	1
0	61	5	C024	1	1	0	1	0	5	1
0	60	5	C024	2	1	1	1	0	5	1
0	59	5	C024	3	1	2	1	0	5	1
0	58	5	C024	4	1	3	1	0	5	1
0	57	5	C024	5	0	3	1	0	5	1
0	56	5	C024	6	0	2	1	0	5	1
0	55	5	C024	7	0	1	1	0	5	1
0	54	5	C024	8	0	0	1	0	5	1
0	52	6	C025	1	1	0	1	0	5	1
0	51	6	C025	2	1	1	1	0	5	1
0	50	6	C025	3	1	2	1	0	5	1
0	49	6	C025	4	1	3	1	0	5	1
0	48	6	C025	5	0	3	1	0	5	1
0	47	6	C025	6	0	2	1	0	5	1
0	46	6	C025	7	0	1	1	0	5	1
0	45	6	C025	8	0	0	1	0	5	1
0	42	7	C026	1	1	0	1	0	5	1
0	43	7	C026	2	1	1	1	0	5	1
0	40	7	C026	3	1	2	1	0	5	1
0	41	7	C026	4	1	3	1	0	5	1
0	38	7	C026	5	0	3	1	0	5	1
0	39	7	C026	6	0	2	1	0	5	1
0	36	7	C026	7	0	1	1	0	5	1
0	37	7	C026	8	0	0	1	0	5	1
2	0	8	C027	1	1	0	1	0	5	1
2	1	8	C027	2	1	1	1	0	5	1
2	2	8	C027	3	1	2	1	0	5	1
2	3	8	C027	4	1	3	1	0	5	1
2	4	8	C027	5	0	3	1	0	5	1
2	5	8	C027	6	0	2	1	0	5	1
2	6	8	C027	7	0	1	1	0	5	1
2	7	8	C027	8	0	0	1	0	5	1
2	9	9	C028	1	1	0	1	0	5	1
2	11	9	C028	2	1	1	1	0	5	1
2	10	9	C028	3	1	2	1	0	5	1
2	13	9	C028	4	1	3	1	0	5	1
2	12	9	C028	5	0	3	1	0	5	1
2	15	9	C028	6	0	2	1	0	5	1
2	14	9	C028	7	0	1	1	0	5	1
2	16	9	C028	8	0	0	1	0	5	1
2	19	10	C029	1	1	0	1	0	5	1
2	18	10	C029	2	1	1	1	0	5	1
2	21	10	C029	3	1	2	1	0	5	1
2	20	10	C029	4	1	3	1	0	5	1
2	23	10	C029	5	0	3	1	0	5	1
2	22	10	C029	6	0	2	1	0	5	1
2	25	10	C029	7	0	1	1	0	5	1
2	24	10	C029	8	0	0	1	0	5	1
2	27	11	C031	1	1	0	1	0	5	1
2	28	11	C031	2	1	1	1	0	5	1
2	29	11	C031	3	1	2	1	0	5	1
2	30	11	C031	4	1	3	1	0	5	1
2	31	11	C031	5	0	3	1	0	5	1
2	32	11	C031	6	0	2	1	0	5	1
2	33	11	C031	7	0	1	1	0	5	1
2	34	11	C031	8	0	0	1	0	5	1
2	69	12	C032	1	1	0	1	0	5	1
2	70	12	C032	2	1	1	1	0	5	1
2	67	12	C032	3	1	2	1	0	5	1
2	68	12	C032	4	1	3	1	0	5	1
2	65	12	C032	5	0	3	1	0	5	1
2	66	12	C032	6	0	2	1	0	5	1
2	63	12	C032	7	0	1	1	0	5	1
2	64	12	C032	8	0	0	1	0	5	1
2	61	13	C033	1	1	0	1	0	5	1
2	60	13	C033	2	1	1	1	0	5	1
2	59	13	C033	3	1	2	1	0	5	1
2	58	13	C033	4	1	3	1	0	5	1
2	57	13	C033	5	0	3	1	0	5	1
2	56	13	C033	6	0	2	1	0	5	1
2	55	13	C033	7	0	1	1	0	5	1
2	54	13	C033	8	0	0	1	0	5	1
2	52	14	C034	1	1	0	1	0	5	1
2	51	14	C034	2	1	1	1	0	5	1
2	50	14	C034	3	1	2	1	0	5	1
2	49	14	C034	4	1	3	1	0	5	1
2	48	14	C034	5	0	3	1	0	5	1
2	47	14	C034	6	0	2	1	0	5	1
2	46	14	C034	7	0	1	1	0	5	1
2	45	14	C034	8	0	0	1	0	5	1
2	42	15	C035	1	1	0	1	0	5	1
2	43	15	C035	2	1	1	1	0	5	1
2	40	15	C035	3	1	2	1	0	5	1
2	41	15	C035	4	1	3	1	0	5	1
2	38	15	C035	5	0	3	1	0	5	1
2	39	15	C035	6	0	2	1	0	5	1
2	36	15	C035	7	0	1	1	0	5	1
2	37	15	C035	8	0	0	1	0	5	1
